Date,pH,Alk,DOC,DON,DOC_DON,NO3,NH4,TDP,PO4,SiO2,UTHg,POC,PON,DHP,TDP_DOC,DHP_DOC,UTHg_DOC,Q
2015-09-30,,28.8,3.226,0.08374699999999999,38.52078283401197,0.025640999999999997,0.006212,0.007049000000000001,0.0016039000000000001,4.969,3.25,0.36,0.0528,0.0054451000000000005,0.002185058896466212,0.0016878797272163672,1.0074395536267824,2637.866666666667
2015-11-30,,25.95,2.955,0.05402750000000002,54.69436860857895,0.08956149999999999,0.022711,0.003321,0.005868,5.8575,1.8,0.12,0.013300000000000001,0.0,0.0011238578680203045,0.0,0.6091370558375635,692.3666666666667
2016-02-29,,43.96,2.484,0.1484645,16.73127245907271,0.07808899999999999,0.029046500000000003,0.0055709999999999996,0.006338,6.62,1.35,0.32,0.0254,0.0,0.0022427536231884055,0.0,0.5434782608695653,159.44827586206895
2016-04-30,,36.82,3.146,0.281423,11.178901511248192,0.10191800000000001,0.053259,0.00553,0.008302,6.2615,2.94,0.41,0.0814,0.0,0.001757787666878576,0.0,0.9345200254291164,164.76666666666668
2016-06-30,,31.1,7.272,0.2114845,34.38549870085042,0.0024024999999999997,0.011013,0.004863,0.010351,3.175,3.84,0.43,0.0679,0.0,0.0006687293729372937,0.0,0.528052805280528,7321.666666666667
2016-08-31,,27.01,4.023,0.11857099999999998,33.92903829772879,0.00023649999999999998,0.0125925,0.0017259999999999999,0.0077610000000000005,4.631,2.31,0.43,0.0654,0.0,0.00042903305990554314,0.0,0.5741983594332588,5091.612903225807
2016-10-31,,28.77,4.956,0.27259200000000006,18.181017784821268,0.025816500000000003,0.0077915,0.002957,0.007753,5.1925,3.36,0.4,0.0567,0.0,0.0005966505246166263,0.0,0.6779661016949152,2319.9032258064517
2016-11-30,,34.88,4.259,0.1489015,28.60280118064627,0.0773175,0.008981,0.006228,0.00959,6.056,,0.23,0.0371,0.0,0.0014623150974407138,0.0,,503.8
2017-02-28,,44.3,3.8,0.16799999999999998,22.61904761904762,0.128,0.064,0.006548,0.002,6.4,,0.24,0.023,0.004548,0.0017231578947368422,0.001196842105263158,,231.60714285714286
2017-04-30,,39.4,3.3,0.11499999999999999,28.695652173913043,0.143,0.032,0.005173,0.002,5.9,,0.22,0.0255,0.0031729999999999996,0.0015675757575757576,0.0009615151515151515,,149.0
2017-05-31,,17.7,12.6,0.3,42.0,0.02,0.04,0.014496,0.004,1.4,13.01,2.38,0.29719999999999996,0.010496,0.0011504761904761905,0.000833015873015873,1.0325396825396826,5952.612903225807
2017-08-31,,38.7,4.6,0.14800000000000002,31.081081081081074,0.036,0.006,0.006104,0.003,4.3,9.91,0.86,0.1128,0.003104,0.0013269565217391306,0.0006747826086956522,2.1543478260869566,6551.612903225807
2017-10-31,,34.5,5.4,0.14100000000000001,38.29787234042553,0.011,0.008,0.004957,0.002,6.7,4.88,0.28,0.040100000000000004,0.0029569999999999996,0.0009179629629629629,0.0005475925925925925,0.9037037037037037,3953.548387096774
2017-12-31,,31.1,4.4,0.15400000000000003,28.57142857142857,0.079,0.027,0.006554,0.002,5.3,2.1,0.21,0.0182,0.004554,0.0014895454545454543,0.001035,0.47727272727272724,952.258064516129
2018-01-31,,41.2,3.872,0.23804194,16.266041185851535,0.10503743,0.06872063,0.0050999999999999995,0.00321293,4.2453,,0.46,0.048,0.0018870699999999994,0.0013171487603305784,0.0004873631198347106,,539.0645161290323
2018-03-31,,37.8,,,,,,,,,,0.36,0.053,,,,,359.4516129032258
2018-05-31,,34.9,2.724,0.09933886999999997,27.421290377069933,0.13741763,0.0077435,0.0033,0.0025906699999999998,4.40063,,0.25,0.022,0.0007093300000000002,0.001211453744493392,0.0002604001468428782,,1173.5806451612902
2018-07-31,,28.5,4.301,0.09598556000000001,44.80882332717546,0.05999697,0.0029174699999999997,0.0043,0.00165886,3.27683,,0.55,0.091,0.00264114,0.0009997674959311789,0.0006140757963264357,,9881.935483870968
2018-09-30,,25.2,3.99,0.13033234000000002,30.6140440661159,0.0,0.00086766,0.0026,0.00111,3.4746,,0.32,0.053,0.0014899999999999998,0.0006516290726817042,0.0003734335839598997,,3253.6666666666665
2018-11-30,,27.5,4.992,0.22025212,22.664935075312783,0.06333338,0.0098145,0.0043,0.00196521,3.86401,,0.26,0.028,0.00233479,0.0008613782051282051,0.0004677063301282052,,906.3333333333334
2019-02-28,,47.6,4.31,0.45474100000000006,9.477922597698468,0.11400149999999999,0.14675749999999999,0.0055,0.0051612,4.4358,,0.36,0.031,0.00033879999999999934,0.0012761020881670534,7.860788863109034e-05,,346.7142857142857
2019-04-30,,37.2,2.973,0.17204070000000002,17.280794602672504,0.1198779,0.0203814,0.0033,0.0030007000000000002,4.3499,,0.41,0.051,0.00029929999999999974,0.001109989909182644,0.0001006727211570803,,328.46666666666664
2019-06-30,,,7.571,0.2588539,29.24815890353593,0.0216143,0.0116318,0.0079,0.0033271000000000004,2.497,,1.27,0.131,0.0045729,0.0010434552899220711,0.0006040021133271696,,13300.0
2019-08-31,,27.2,4.652,0.1355414,34.32161686392497,0.043181,0.0017776,0.008199999999999999,0.0035608,3.3723,,1.42,0.132,0.0046392,0.0017626827171109197,0.000997248495270851,,5374.8387096774195
